Nombre y apellido;Team;Posicion;Value;Points;Average;Matches;Goals;Cards;Rival;¿Casa o Fuera?;Media en Casa;Media fuera;Estado;Nº Jornada;Puntos
David Alaba;Real Madrid;Defensa;10.066.000;46;3,3;14;0;2;Mallorca;0;3,4;3,1;En forma;J18;0
Abdelkabir Abqar;Alavés;Defensa;902.000;46;3,3;14;0;5;Real Sociedad;1;3,0;3,6;En forma;J18;3
Óscar Trejo;Rayo Vallecano;Centro;1.410.000;46;3,1;15;0;2;Getafe;1;3,1;3,0;En forma;J18;0
Juanlu Sánchez;Sevilla;Defensa;2.179.000;45;3,8;12;0;2;Athletic;0;3,0;4,5;En forma;J18;5
Antonio Sánchez;Mallorca;Centro;622.000;45;3,5;13;1;2;Real Madrid;1;3,5;3,4;En forma;J18;4
Vicente Guaita;Celta;Portero;5.316.000;44;4,9;9;0;2;Betis;0;4,3;5,4;En forma;J18;7
Rui Silva;Betis;Portero;3.109.000;44;4,9;9;0;1;Celta;1;4,3;5,4;En forma;J18;3
Ander Herrera;Athletic Club;Centro;1.251.000;44;4,0;11;0;2;0;5,0;2,3;En forma;J18;3
Aleksandar Sedlar;Alavés;Defensa;160.000;44;4,0;11;1;2;Real Sociedad;1;4,7;3,2;En forma;J18;0
Lucas Pires;Cádiz;Defensa;577.000;44;3,7;12;1;3;Granada;1;3,0;4,6;En forma;J18;5
Alfonso Pedraza;Villarreal;Defensa;3.614.000;44;3,4;13;1;5;Valencia;1;4,9;1,0;En forma;J18;12
Íñigo Lekue;Athletic Club;Defensa;2.657.000;44;3,4;13;0;2;0;3,5;3,3;En forma;J18;4
Rodrigo Sanchez;Betis;Centro;266.000;44;3,4;13;0;0;Celta;1;3,8;3,0;En forma;J18;4
Lucas Boyé;Granada;Delantero;4.339.000;44;3,1;14;3;4;Cádiz;0;4,3;2,3;En forma;J18;0
Ianis Hagi;Alavés;Centro;1.999.000;44;3,1;14;0;2;Real Sociedad;1;2,6;3,8;En forma;J18;0
Carles Aleñá;Getafe;Centro;210.000;44;3,1;14;1;3;Rayo Vallecano;0;3,1;3,1;En forma;J18;0
Jaume Costa;Mallorca;Defensa;606.000;44;2,6;17;0;5;Real Madrid;1;3,1;2,0;En forma;J18;4
Alberto Moleiro;Las Palmas;Centro;6.553.000;43;5,4;8;1;0;Barcelona;0;4,5;6,3;En forma;J18;0
Aitor Ruibal;Betis;Centro;1.048.000;43;4,3;10;1;4;Celta;1;6,3;3,0;En forma;J18;5
Andreas Christensen;Barcelona;Defensa;5.996.000;43;3,1;14;0;2;Las Palmas;1;3,2;2,8;En forma;J18;0
Darwin Machís;Cádiz;Delantero;2.100.000;43;3,1;14;3;1;Granada;1;3,8;2,2;En forma;J18;0
Rafa Marín;Alavés;Defensa;1.484.000;43;3,1;15;0;2;Real Sociedad;1;3,3;2,9;En forma;J18;6
Jorge Cuenca;Villarreal;Defensa;1.294.000;42;3,5;12;1;1;Valencia;1;4,1;2,6;En forma;J18;3
Lucas Vázquez;Real Madrid;Defensa;1.552.000;42;3,2;14;1;0;Mallorca;0;3,3;3,2;En forma;J18;13
Jaime Mata;Getafe;Delantero;609.000;42;2,8;16;1;6;Rayo Vallecano;0;2,3;3,3;En forma;J18;5
Iddrisu Baba;Almería;Centro;217.000;42;2,5;17;0;5;Osasuna;1;2,3;2,7;En forma;J18;4
Andriy Lunin;Real Madrid;Portero;2.999.000;41;5,9;7;0;0;Mallorca;0;4,0;7,3;En forma;J18;0
Kike Pérez;Rayo Vallecano;Centro;170.000;41;2,9;14;1;4;Getafe;1;3,6;2,3;En forma;J18;2
Rubén Sobrino;Cádiz;Centro;264.000;41;2,6;16;0;6;Granada;1;3,0;2,1;En forma;J18;3
Juan Cruz;Osasuna;Defensa;612.000;40;3,3;12;0;2;Almería;0;3,8;2,8;En forma;J18;1
 Bebé;Rayo Vallecano;Delantero;180.000;40;3,1;13;2;1;Getafe;1;3,0;3,2;En forma;J18;2
Abdul Mumin;Rayo Vallecano;Defensa;4.863.000;39;3,9;10;1;2;Getafe;1;6,6;1,2;En forma;J18;5
Marko Dmitrović;Sevilla;Portero;3.739.000;39;3,9;10;0;1;Athletic;0;4,2;3,6;En forma;J18;7
Johan Mojica;Osasuna;Defensa;1.601.000;39;3,5;11;0;0;Almería;0;4,3;2,6;En forma;J18;0
Gabriel Paulista;Valencia;Defensa;3.859.000;39;2,8;14;0;6;Villarreal;0;4,7;1,4;En forma;J18;0
Ilias Akhomach;Villarreal;Delantero;529.000;39;2,8;14;0;3;Valencia;1;2,7;3,0;En forma;J18;3
Maxi Gómez;Cádiz;Delantero;436.000;39;2,6;15;0;2;Granada;1;2,4;2,8;En forma;J18;3
Gonzalo Melero;Almería;Centro;160.000;39;2,6;15;0;2;Osasuna;1;3,1;1,8;En forma;J18;0
Ezequiel Ávila;Osasuna;Delantero;4.512.000;39;2,4;16;1;5;Almería;0;2,9;1,9;En forma;J18;3
Memphis Depay;Atlético;Delantero;5.944.000;38;4,2;9;2;0;Girona;1;4,0;4,5;En forma;J18;3
Iker Muñoz;Osasuna;Centro;311.000;38;3,8;11;1;2;Almería;0;3,3;4,2;En forma;J18;3
Fran García;Real Madrid;Defensa;2.347.000;38;3,2;13;0;1;Mallorca;0;3,5;2,8;En forma;J18;3
Pablo Maffeo;Mallorca;Defensa;4.299.000;38;2,7;15;0;3;Real Madrid;1;2,9;2,6;En forma;J18;5
Oriol Romeu;Barcelona;Centro;1.748.000;38;2,7;14;0;3;Las Palmas;1;2,6;2,8;En forma;J18;4
Édgar González;Almería;Defensa;1.271.000;38;2,7;14;1;3;Osasuna;1;3,3;2,1;En forma;J18;7
Valery Fernández;Girona;Centro;590.000;38;2,7;14;1;0;Atlético;0;2,0;3,4;En forma;J18;1
Pablo Ibáñez;Osasuna;Centro;272.000;38;2,7;14;1;2;Almería;0;2,3;3,1;En forma;J18;9
Carlos Fernández;Real Sociedad;Delantero;200.000;37;3,7;10;2;2;Alavés;0;2,3;4,7;En forma;J18;2
Marc Cardona;Las Palmas;Delantero;188.000;37;3,7;10;2;1;Barcelona;0;5,0;3,1;En forma;J18;0
Juan Miranda;Betis;Defensa;3.712.000;37;3,4;11;0;3;Celta;1;4,3;1,8;En forma;J18;4
Óscar Rodríguez;Getafe;Centro;501.000;37;3,4;12;1;5;Rayo Vallecano;0;3,8;3,0;En forma;J18;12
José Giménez;Atlético;Defensa;3.261.000;37;3,1;12;0;4;Girona;1;3,4;2,6;En forma;J18;0
Álex Fernández;Cádiz;Centro;1.023.000;37;2,6;14;0;1;Granada;1;2,4;2,9;En forma;J18;3
Luis Milla;Getafe;Centro;4.797.000;36;5,1;8;0;4;Rayo Vallecano;0;4,7;5,5;En forma;J18;8
Íñigo Martínez;Barcelona;Defensa;5.471.000;36;4,5;8;0;2;Las Palmas;1;5,3;3,8;En forma;J18;0
Kike Salas;Sevilla;Defensa;702.000;36;4,5;8;2;2;Athletic;0;7,3;2,8;En forma;J18;5
Sergio Ramos;Sevilla;Defensa;10.264.000;36;4,0;9;1;5;Athletic;0;4,7;3,7;En forma;J18;13
Sergi Canós;Valencia;Centro;697.000;36;3,6;11;1;0;Villarreal;0;3,4;3,8;En forma;J18;12
Raúl de Tomás;Rayo Vallecano;Delantero;1.528.000;36;2,6;14;0;3;Getafe;1;2,4;2,7;En forma;J18;3
Sergio Camello;Rayo Vallecano;Delantero;436.000;36;2,6;14;0;2;Getafe;1;2,8;2,3;En forma;J18;2
Sergi Roberto;Barcelona;Defensa;412.000;35;7,0;5;3;0;Las Palmas;1;11,5;4,0;En forma;J18;20
Luis Hernández;Cádiz;Defensa;160.000;35;5,0;7;1;3;Granada;1;7,0;2,3;En forma;J18;0
Omar Alderete;Getafe;Defensa;1.422.000;35;2,9;12;0;3;Rayo Vallecano;0;5,5;1,6;En forma;J18;2
Abner Vinícius;Betis;Defensa;1.073.000;35;2,9;12;0;2;Celta;1;3,4;2,6;En forma;J18;0
Óliver Torres;Sevilla;Centro;673.000;35;2,7;14;0;3;Athletic;0;1,6;3,4;En forma;J18;5
José Callejón;Granada;Centro;185.000;35;2,3;15;0;0;Cádiz;0;2,4;2,2;En forma;J18;2
 Chumi;Almería;Defensa;998.000;35;2,2;16;0;2;Osasuna;1;2,0;2,4;En forma;J18;2
Unai Gómez;Athletic Club;Centro;377.000;34;3,4;10;2;0;0;4,3;1,3;En forma;J18;13
Arnau Martínez;Girona;Defensa;2.048.000;34;3,1;11;0;3;Atlético;0;3,3;2,8;En forma;J18;0
Beñat Prados;Athletic Club;Centro;804.000;34;3,1;11;0;0;0;3,5;2,6;En forma;J18;6
Toni Lato;Mallorca;Defensa;184.000;34;3,1;12;0;1;Real Madrid;1;2,8;3,3;En forma;J18;0
Ramón Terrats;Villarreal;Centro;404.000;34;2,8;13;0;2;Valencia;1;2,8;2,8;En forma;J18;1
José Ángel Carmona;Getafe;Defensa;160.000;34;2,8;12;1;4;Rayo Vallecano;0;4,8;1,9;En forma;J18;1
Arsen Zakharyan;Real Sociedad;Centro;1.112.000;33;3,0;11;0;0;Alavés;0;3,0;3,0;En forma;J18;0
Santi Comesaña;Villarreal;Centro;160.000;33;3,0;11;0;5;Valencia;1;3,3;2,6;En forma;J18;4
Amath Ndiaye;Mallorca;Centro;172.000;33;2,4;14;0;2;Real Madrid;1;1,7;2,9;En forma;J18;0
Kieran Tierney;Real Sociedad;Defensa;1.548.000;32;4,0;8;0;1;Alavés;0;3,3;4,4;En forma;J18;5
Stefan Mitrović;Getafe;Defensa;209.000;32;3,2;10;1;3;Rayo Vallecano;0;4,0;2,0;En forma;J18;0
Boubakary Soumaré;Sevilla;Centro;2.108.000;32;2,9;11;0;4;Athletic;0;3,0;2,8;En forma;J18;6
Pablo Torre;Girona;Centro;790.000;32;2,9;12;0;0;Atlético;0;2,4;4,3;En forma;J18;6
Óscar Melendo;Granada;Centro;200.000;32;2,5;13;0;2;Cádiz;0;2,5;2,4;En forma;J18;0
Antonio Puertas;Granada;Centro;160.000;32;2,0;17;0;1;Cádiz;0;2,0;2,0;En forma;J18;3
Erik Lamela;Sevilla;Centro;185.000;31;4,4;7;2;3;Athletic;0;3,4;7,0;En forma;J18;0
 Pejiño;Las Palmas;Centro;374.000;31;3,4;9;1;1;Barcelona;0;4,4;2,3;En forma;J18;0
Stefan Savić;Atlético;Defensa;1.696.000;31;3,1;10;0;4;Girona;1;3,5;2,5;En forma;J18;-4
Iván Villar;Celta;Portero;188.000;31;3,1;10;0;1;Betis;0;2,7;3,8;En forma;J18;0
José Arnaiz;Osasuna;Delantero;186.000;31;3,1;12;1;1;Almería;0;3,0;3,2;En forma;J18;2
Loïc Badé;Sevilla;Defensa;4.901.000;31;2,8;11;0;2;Athletic;0;2,0;4,3;En forma;J18;0
Hugo Guillamón;Valencia;Centro;540.000;31;2,8;11;1;2;Villarreal;0;3,8;2,0;En forma;J18;2
Álvaro Fernández;Granada;Defensa;229.000;31;2,6;12;0;1;Cádiz;0;2,4;2,7;En forma;J18;2
Beñat Turrientes;Real Sociedad;Centro;182.000;31;2,6;12;0;1;Alavés;0;2,4;2,8;En forma;J18;2
Sory Kaba;Las Palmas;Delantero;160.000;31;2,6;12;1;2;Barcelona;0;2,4;2,7;En forma;J18;1
Manu Morlanes;Mallorca;Centro;173.000;31;2,2;15;0;2;Real Madrid;1;2,1;2,3;En forma;J18;3
 Sandro;Las Palmas;Delantero;944.000;30;4,3;7;0;0;Barcelona;0;5,0;3,8;En forma;J18;2
Ørjan Nyland;Sevilla;Portero;837.000;30;4,3;7;0;0;Athletic;0;4,0;4,5;En forma;J18;0
Aridane Hernández;Rayo Vallecano;Defensa;160.000;30;3,3;9;0;3;Getafe;1;1,8;4,6;En forma;J18;0
Luiz Henrique;Betis;Delantero;1.149.000;30;3,0;10;0;1;Celta;1;3,0;3,0;En forma;J18;0
Omar Mascarell;Mallorca;Centro;551.000;30;2,7;11;0;4;Real Madrid;1;3,2;2,3;En forma;J18;0
Jesús Navas;Sevilla;Defensa;2.096.000;30;2,5;12;0;4;Athletic;0;3,7;0,8;En forma;J18;0
Alberto Moreno;Villarreal;Defensa;317.000;30;2,5;12;0;2;Valencia;1;2,9;2,0;En forma;J18;4
Dimitri Foulquier;Valencia;Defensa;213.000;30;2,3;14;0;2;Villarreal;0;2,4;2,3;En forma;J18;2
Aïssa Mandi;Villarreal;Defensa;426.000;29;3,2;9;1;2;Valencia;1;3,2;3,3;En forma;J18;12
Andrés Guardado;Betis;Centro;181.000;29;2,6;11;0;2;Celta;1;2,7;2,6;En forma;J18;1
Selim Amallah;Valencia;Centro;718.000;29;2,4;12;0;5;Villarreal;0;2,0;2,8;En forma;J18;2
Raúl Torrente;Granada;Defensa;368.000;29;2,2;13;0;3;Cádiz;0;2,7;1,7;En forma;J18;-1
Claudio Bravo;Betis;Portero;467.000;28;4,0;7;0;0;Celta;1;2,5;6,0;En forma;J18;0
Miguel Rubio;Granada;Defensa;160.000;28;4,0;7;1;1;Cádiz;0;5,7;2,8;En forma;J18;0
Hugo Sotelo;Celta;Centro;174.000;28;3,5;8;0;0;Betis;0;3,8;2,5;En forma;J18;0
Dani García;Athletic Club;Centro;202.000;28;2,8;10;1;3;0;4,2;1,4;En forma;J18;0
Carlos Dotor;Celta;Centro;173.000;28;2,8;13;0;2;Betis;0;2,8;2,8;En forma;J18;4
Kike Barja;Osasuna;Centro;168.000;28;2,5;11;0;2;Almería;0;3,2;1,8;En forma;J18;1
William Carvalho;Betis;Centro;1.161.000;27;3,0;9;0;0;Celta;1;3,6;2,3;En forma;J18;5
Ferland Mendy;Real Madrid;Defensa;4.969.000;27;2,7;10;0;2;Mallorca;0;3,0;2,4;En forma;J18;0
Radamel Falcao;Rayo Vallecano;Delantero;204.000;27;2,7;10;1;2;Getafe;1;3,2;2,0;En forma;J18;2
Carlos Benavídez;Alavés;Centro;160.000;27;2,3;12;0;1;Real Sociedad;1;1,9;2,8;En forma;J18;0
Iñaki Peña;Barcelona;Portero;2.056.000;26;5,2;5;0;0;Las Palmas;1;5,0;5,5;En forma;J18;3
Aritz Elustondo;Real Sociedad;Defensa;1.212.000;26;3,7;7;0;0;Alavés;0;2,3;4,8;En forma;J18;1
Yéremi Pino;Villarreal;Delantero;536.000;26;3,7;7;0;4;Valencia;1;4,7;3,0;En forma;J18;0
André Almeida;Valencia;Centro;214.000;26;3,3;8;0;0;Villarreal;0;3,3;3,3;En forma;J18;0
Renato Tapia;Celta;Centro;1.148.000;26;2,9;10;0;3;Betis;0;2,2;4,3;En forma;J18;3
Randy Nteka;Rayo Vallecano;Delantero;160.000;25;3,6;7;1;0;Getafe;1;2,3;4,5;En forma;J18;2
Héctor Bellerín;Betis;Defensa;1.707.000;25;2,1;12;0;1;Celta;1;3,6;0,0;En forma;J18;1
Álex Pozo;Almería;Defensa;440.000;25;1,9;13;0;1;Osasuna;1;2,1;1,7;En forma;J18;2
Benito Ramírez;Las Palmas;Centro;160.000;24;3,4;8;1;0;Barcelona;0;5,7;1,8;En forma;J18;0
Kevin Vázquez;Celta;Defensa;1.074.000;24;2,7;9;0;3;Betis;0;3,3;2,2;En forma;J18;1
Rafa Mir;Sevilla;Delantero;301.000;24;2,0;12;1;1;Athletic;0;1,2;2,8;En forma;J18;2
Nacho Vidal;Osasuna;Defensa;160.000;23;4,6;6;1;0;Almería;0;2,8;12,0;En forma;J18;0
Mihailo Ristić;Celta;Defensa;160.000;23;3,3;7;0;1;Betis;0;3,4;3,0;En forma;J18;2
Jon Pacheco;Real Sociedad;Defensa;165.000;23;2,9;8;0;2;Alavés;0;2,3;3,5;En forma;J18;0
Borja Iglesias;Betis;Delantero;769.000;23;2,6;9;0;2;Celta;1;2,2;3,0;En forma;J18;2
Franco Cervi;Celta;Centro;508.000;23;2,6;9;0;1;Betis;0;2,5;2,6;En forma;J18;3
Gonzalo Escalante;Cádiz;Centro;178.000;23;2,1;11;0;1;Granada;1;1,7;2,6;En forma;J18;0
Mohamed-Ali Cho;Real Sociedad;Delantero;160.000;23;2,1;11;0;0;Alavés;0;1,8;2,4;En forma;J18;0
Mauro Arambarri;Getafe;Centro;175.000;22;3,1;7;0;2;Rayo Vallecano;0;4,3;2,3;En forma;J18;0
Asier Villalibre;Athletic Club;Delantero;197.000;22;2,8;8;1;0;0;3,5;2,0;En forma;J18;0
Rominigue Kouamé;Cádiz;Centro;169.000;22;2,8;8;0;2;Granada;1;2,3;3,0;En forma;J18;3
Ben Brereton Díaz;Villarreal;Delantero;160.000;22;1,8;13;0;2;Valencia;1;1,5;2,2;En forma;J18;0
David Gil;Cádiz;Portero;523.000;21;5,3;4;0;1;Granada;1;3,5;7,0;En forma;J18;5
Iker Muniain;Athletic Club;Centro;192.000;21;1,9;11;0;1;0;1,7;2,3;En forma;J18;0
Marcos Acuña;Sevilla;Defensa;1.078.000;20;2,5;8;0;2;Athletic;0;3,0;2,0;En forma;J18;0
 Fernando;Sevilla;Centro;160.000;20;2,5;8;0;0;Athletic;0;3,0;1,7;En forma;J18;0
Javi Llabrés;Mallorca;Delantero;160.000;20;2,0;10;0;1;Real Madrid;1;2,0;2,0;En forma;J18;0
Nacho Fernández;Real Madrid;Defensa;1.931.000;20;1,7;12;0;3;Mallorca;0;4,0;-0,7;En forma;J18;-7
Matteo Gabbia;Villarreal;Defensa;162.000;19;2,7;7;0;2;Valencia;1;2,3;3,3;En forma;J18;0
Adrià Altimira;Villarreal;Defensa;618.000;19;2,4;8;0;2;Valencia;1;2,3;2,5;En forma;J18;3
Famara Diédhiou;Granada;Delantero;160.000;19;2,4;8;0;1;Cádiz;0;2,4;2,3;En forma;J18;0
Njegoš Petrović;Granada;Centro;163.000;19;1,9;10;0;0;Cádiz;0;2,1;1,3;En forma;J18;2
Joseph Aidoo;Celta;Defensa;186.000;18;3,0;6;0;0;Betis;0;3,0;3,0;En forma;J18;0
Cenk Özkacar;Valencia;Defensa;161.000;18;2,3;8;0;2;Villarreal;0;3,0;1,5;En forma;J18;0
Kaiky Fernandes;Almería;Defensa;208.000;17;2,8;6;1;1;Osasuna;1;2,0;3,3;En forma;J18;0
Xeber Alkain;Alavés;Centro;207.000;17;2,4;8;0;1;Real Sociedad;1;2,2;3,0;En forma;J18;0
Dani Ceballos;Real Madrid;Centro;1.001.000;17;2,1;8;0;1;Mallorca;0;3,0;1,3;En forma;J18;0
José Copete;Mallorca;Defensa;160.000;17;2,1;8;0;3;Real Madrid;1;2,3;2,0;En forma;J18;1
César Montes;Almería;Defensa;336.000;17;1,9;9;0;2;Osasuna;1;2,3;1,6;En forma;J18;2
Lázaro Vinicius;Almería;Centro;160.000;17;1,7;11;0;0;Osasuna;1;1,5;2,0;En forma;J18;2
Carlos Dominguez;Celta;Defensa;206.000;16;3,2;5;0;1;Betis;0;3,0;3,3;En forma;J18;6
Williot Swedberg;Celta;Centro;174.000;16;3,2;6;1;0;Betis;0;1,0;3,8;En forma;J18;0
Roman Yaremchuk;Valencia;Delantero;186.000;16;1,6;12;0;0;Villarreal;0;2,3;1,2;En forma;J18;2
Arnau Puigmal;Almería;Centro;160.000;16;1,6;10;0;3;Osasuna;1;1,3;1,7;En forma;J18;0
Fran Vieites;Betis;Portero;160.000;15;5,0;3;0;0;Celta;1;10,0;2,5;En forma;J18;0
Pep Chavarría;Rayo Vallecano;Defensa;162.000;15;3,0;5;0;0;Getafe;1;4,0;1,5;En forma;J18;4
Carlos Romero;Villarreal;Defensa;160.000;15;3,0;6;0;1;Valencia;1;3,0;3,0;En forma;J18;3
Cristian Herrera;Las Palmas;Delantero;165.000;15;2,5;6;1;1;Barcelona;0;3,7;1,3;En forma;J18;0
Carles Pérez;Celta;Centro;160.000;15;2,5;6;0;1;Betis;0;2,6;2,0;En forma;J18;0
Jorge Meré;Cádiz;Defensa;160.000;15;2,5;6;0;0;Granada;1;3,0;2,0;En forma;J18;0
 Juanpe;Girona;Defensa;187.000;15;2,1;7;0;2;Atlético;0;2,3;2,0;En forma;J18;2
Domingos Duarte;Getafe;Defensa;190.000;15;1,4;11;0;6;Rayo Vallecano;0;2,3;0,9;En forma;J18;3
Youssouf Sabaly;Betis;Defensa;160.000;14;4,7;3;0;0;Celta;1;5,0;4,5;En forma;J18;0
Andrei Rațiu;Rayo Vallecano;Defensa;206.000;14;3,5;4;0;1;Getafe;1;3,3;4,0;En forma;J18;4
Javi Galán;Atlético;Defensa;173.000;14;2,8;5;0;1;Girona;1;2,3;3,5;En forma;J18;0
Momo Mbaye;Cádiz;Defensa;383.000;13;3,3;4;0;2;Granada;1;5,0;2,7;En forma;J18;0
Raúl Fernández;Granada;Portero;185.000;13;3,3;4;0;0;Cádiz;0;5,5;1,0;En forma;J18;0
Marc Pubill;Almería;Defensa;160.000;13;3,3;4;0;1;Osasuna;1;3,7;2,0;En forma;J18;0
Kiko Femenía;Villarreal;Defensa;160.000;13;2,2;6;0;3;Valencia;1;1,3;3,0;En forma;J18;0
Manu Trigueros;Villarreal;Centro;160.000;13;2,2;6;0;0;Valencia;1;1,8;3,0;En forma;J18;0
Raúl García;Athletic Club;Delantero;160.000;13;1,9;7;0;2;0;2,3;1,5;En forma;J18;2
Nahuel Tenaglia;Alavés;Defensa;175.000;13;1,6;9;0;2;Real Sociedad;1;1,6;1,7;En forma;J18;1
Ibrahima Koné;Almería;Delantero;160.000;13;1,6;8;0;0;Osasuna;1;2,3;1,0;En forma;J18;0
Yarek Gasiorowski;Valencia;Defensa;861.000;12;4,0;3;0;1;Villarreal;0;4,0;4,0;En forma;J18;0
Jesús Vázquez;Valencia;Defensa;173.000;12;2,0;6;0;1;Villarreal;0;2,5;1,8;En forma;J18;3
Robert Navarro;Cádiz;Centro;414.000;12;1,5;8;0;1;Granada;1;2,7;0,8;En forma;J18;4
Sergi Guardiola;Cádiz;Delantero;165.000;12;1,5;8;0;0;Granada;1;1,8;1,3;En forma;J18;2
Marc Guiu;Barcelona;Delantero;275.000;11;11,0;1;1;1;Las Palmas;1;11,0;0,0;En forma;J18;0
Marcos Alonso;Barcelona;Defensa;183.000;11;2,8;4;0;0;Las Palmas;1;2,3;4,0;En forma;J18;0
Sergi Altimira;Betis;Centro;302.000;11;2,2;6;0;0;Celta;1;2,0;2,5;En forma;J18;2
Adnan Januzaj;Sevilla;Centro;450.000;11;1,8;6;0;0;Athletic;0;2,0;1,8;En forma;J18;2
Aitor Fernández;Osasuna;Portero;160.000;10;2,5;4;0;1;Almería;0;2,7;2,0;En forma;J18;0
Imanol García;Athletic Club;Defensa;160.000;10;2,5;4;0;0;0;2,0;4,0;En forma;J18;0
Yeray Álvarez;Athletic Club;Defensa;403.000;10;2,0;5;0;1;0;1,7;2,5;En forma;J18;0
Choco Lozano;Getafe;Delantero;160.000;10;1,7;6;0;1;Rayo Vallecano;0;2,5;1,3;En forma;J18;0
Tanguy Nianzou;Sevilla;Defensa;185.000;9;4,5;2;0;0;Athletic;0;7,0;2,0;En forma;J18;0
Álvaro Lemos;Las Palmas;Defensa;178.000;9;3,0;3;0;1;Barcelona;0;3,5;2,0;En forma;J18;0
Denis Suárez;Villarreal;Centro;178.000;9;2,3;4;0;0;Valencia;1;2,0;2,5;En forma;J18;0
Pablo Gozálbez;Valencia;Centro;160.000;9;1,8;5;0;0;Villarreal;0;2,0;1,7;En forma;J18;0
Shon Weissman;Granada;Delantero;160.000;9;1,8;5;0;0;Cádiz;0;2,0;1,7;En forma;J18;0
Hugo González;Valencia;Centro;160.000;9;1,5;6;0;0;Villarreal;0;1,0;1,8;En forma;J18;2
Houboulang Mendes;Almería;Defensa;160.000;9;1,3;7;0;0;Osasuna;1;1,0;1,4;En forma;J18;2
Jorge Herrando;Osasuna;Defensa;162.000;8;2,7;3;0;0;Almería;0;2,5;3,0;En forma;J18;0
Joan Jordan;Sevilla;Centro;160.000;8;2,7;3;0;0;Athletic;0;0,0;2,7;En forma;J18;0
Brian Ocampo;Cádiz;Centro;191.000;8;2,0;4;0;1;Granada;1;2,3;1,0;En forma;J18;3
Álvaro Negredo;Cádiz;Delantero;189.000;8;2,0;5;0;0;Granada;1;3,0;1,7;En forma;J18;0
Juan Cruz;Betis;Centro;183.000;8;2,0;4;0;0;Celta;1;2,0;2,0;En forma;J18;0
Siebe Van der Heyden;Mallorca;Defensa;176.000;8;2,0;4;0;1;Real Madrid;1;3,5;0,5;En forma;J18;0
Joseba Zaldua;Cádiz;Defensa;160.000;8;2,0;4;0;0;Granada;1;2,0;2,0;En forma;J18;0
Miguel Rodríguez;Celta;Delantero;192.000;8;1,1;8;0;1;Betis;0;1,4;0,5;En forma;J18;1
André Silva;Real Sociedad;Delantero;1.026.000;7;1,8;4;0;0;Alavés;0;2,5;1,0;En forma;J18;0
Jon Ander Olasagasti;Real Sociedad;Centro;160.000;7;1,8;4;0;2;Alavés;0;1,0;2,5;En forma;J18;0
Omenuke Mfulu;Las Palmas;Centro;160.000;7;1,4;5;0;0;Barcelona;0;2,0;1,0;En forma;J18;1
Álvaro Odriozola;Real Sociedad;Defensa;208.000;6;3,0;2;0;0;Alavés;0;0,0;3,0;En forma;J18;3
Jordi Martín;Getafe;Centro;185.000;6;3,0;2;0;0;Rayo Vallecano;0;3,0;3,0;En forma;J18;3
Fede San Emeterio;Cádiz;Centro;191.000;6;2,0;3;1;2;Granada;1;2,0;2,0;En forma;J18;0
Víctor Díaz;Granada;Defensa;206.000;6;1,5;4;0;1;Cádiz;0;1,0;2,0;En forma;J18;0
Daley Sinkgraven;Las Palmas;Defensa;166.000;6;1,5;5;0;0;Barcelona;0;3,0;0,0;En forma;J18;0
Victor Chust;Cádiz;Defensa;291.000;6;1,2;5;0;1;Granada;1;4,5;-1,0;En forma;J18;6
Marciano Sanca;Almería;Delantero;204.000;6;1,2;6;0;0;Osasuna;1;1,0;1,3;En forma;J18;0
Éder Militão;Real Madrid;Defensa;1.856.000;5;5,0;1;0;0;Mallorca;0;0,0;5,0;En forma;J18;0
Malcom Adu Ares;Athletic Club;Delantero;160.000;5;2,5;2;0;1;0;0,0;2,5;En forma;J18;0
Marc Bartra;Betis;Defensa;206.000;5;1,7;3;0;1;Celta;1;2,5;0,0;En forma;J18;0
Fabrizio Angileri;Getafe;Defensa;160.000;5;1,3;5;0;2;Rayo Vallecano;0;2,0;0,5;En forma;J18;0
Unai García;Osasuna;Defensa;160.000;4;4,0;1;0;1;Almería;0;0,0;4,0;En forma;J18;0
Mario Dominguez;Valencia;Centro;193.000;4;1,3;3;0;0;Villarreal;0;0,0;1,3;En forma;J18;0
Mariano Díaz;Sevilla;Delantero;160.000;4;1,0;4;0;0;Athletic;0;2,0;0,7;En forma;J18;0
Diego Mariño;Almería;Portero;160.000;3;3,0;1;0;0;Osasuna;1;3,0;0,0;En forma;J18;0
Nabil Fekir;Betis;Centro;5.443.000;3;1,5;2;0;0;Celta;1;1,5;0,0;En forma;J18;0
Jon Karrikaburu;Alavés;Delantero;197.000;3;1,5;2;0;0;Real Sociedad;1;2,0;1,0;En forma;J18;0
Alberto Perea;Granada;Centro;160.000;3;1,5;2;0;0;Cádiz;0;1,5;0,0;En forma;J18;0
Fernando Martínez;Almería;Portero;160.000;3;1,5;2;0;0;Osasuna;1;2,0;1,0;En forma;J18;0
Jesús Vallejo;Granada;Defensa;160.000;3;1,5;2;0;1;Cádiz;0;0,0;3,0;En forma;J18;0
José Mari;Cádiz;Centro;160.000;3;1,5;3;0;0;Granada;1;2,0;1,0;En forma;J18;0
Marko Milovanovic;Almería;Delantero;160.000;3;1,5;2;0;0;Osasuna;1;1,0;2,0;En forma;J18;0
Urko González;Real Sociedad;Centro;160.000;3;1,5;2;0;1;Alavés;0;1,0;2,0;En forma;J18;0
Jhon Solís;Girona;Centro;160.000;3;0,6;5;0;0;Atlético;0;1,0;0,3;En forma;J18;1
